Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Nicole,2021-01-29 23:23:48,00:04:31,Autoplayed: user action: Unspecified; ,Especial de Ano Todo com Clarice Falcão,,Sony PS4,00:04:31,00:04:31,BR (Brazil)
Nicole,2021-01-29 23:23:04,00:00:36,Autoplayed: user action: None; ,Ellen DeGeneres: Bem relacionada (Trailer),TRAILER,Sony PS4,00:00:36,00:00:36,BR (Brazil)
Nicole,2021-01-29 23:22:18,00:00:26,Autoplayed: user action: Unspecified; ,Marco Luque: Tamo Junto,,Sony PS4,00:00:26,00:00:26,BR (Brazil)
Nicole,2021-01-29 23:22:07,00:00:03,Autoplayed: user action: None; ,COMEDIANTES do mundo: México: Franco Escamilla (Episódio 1),,Sony PS4,00:00:03,00:00:03,BR (Brazil)
Nicole,2021-01-29 23:21:53,00:00:05,Autoplayed: user action: None; ,Trailer: Hannah Gadsby: Douglas,TRAILER,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:17:16,00:04:19,,Thiago Ventura: POKAS,,Sony PS4,00:04:19,00:04:19,BR (Brazil)
Nicole,2021-01-29 23:17:04,00:00:11,Autoplayed: user action: None; ,Trailer: Thiago Ventura: POKAS,TRAILER,Sony PS4,00:00:11,00:00:11,BR (Brazil)
Nicole,2021-01-29 23:16:47,00:00:05,Autoplayed: user action: None; ,Você: Temporada 1 (Trailer 2),TRAILER,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:16:30,00:00:05,Autoplayed: user action: None; ,Minha História,,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:16:21,00:00:06,Autoplayed: user action: None; ,As Casas Mais Extraordinárias do Mundo: Temporada 2 Parte B (Trailer),TRAILER,Sony PS4,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-29 23:15:01,00:00:05,Autoplayed: user action: None; ,Jailbirds (Rich Hook: Jail Math),HOOK,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:14:48,00:00:05,Autoplayed: user action: None; ,Donos da Grana - Los Angeles: Temporada 2 (Trailer),TRAILER,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:14:12,00:00:17,Autoplayed: user action: None; ,Não Durma no Ponto - Temporada 1 (Jogos Malucos),TRAILER,Sony PS4,00:00:17,00:00:17,BR (Brazil)
Nicole,2021-01-29 23:13:36,00:00:06,Autoplayed: user action: None; ,Cheer: Temporada 1 (Trailer),TRAILER,Sony PS4,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-29 23:13:23,00:00:06,Autoplayed: user action: None; ,Temporada 5 (Trailer): RuPaul's Drag Race: All Stars,TRAILER,Sony PS4,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-29 23:13:12,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Trailer): Restaurantes em Risco,TRAILER,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:12:48,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Trailer): Batalha das Flores,TRAILER,Sony PS4,00:00:10,00:00:10,BR (Brazil)
Nicole,2021-01-29 23:12:41,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Batalha das Flores,TRAILER,Sony PS4,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-01-29 23:12:33,00:00:05,Autoplayed: user action: None; ,The Final Table - Que vença o melhor (Trailer),TRAILER,Sony PS4,00:00:05,00:00:05,BR (Brazil)
Nicole,2021-01-29 23:11:15,00:00:01,,Fate: A Saga Winx: Temporada 1: Outro Mundo (Episódio 1),,Sony PS4,00:00:01,Not latest view,BR (Brazil)
Nicole,2021-01-29 23:10:50,00:00:23,Autoplayed: user action: None; ,Fate: The Winx Saga: Season 1 (CUF Trailer ),TRAILER,Sony PS4,00:00:23,Not latest view,BR (Brazil)
Nicole,2021-01-29 23:10:30,00:00:13,Autoplayed: user action: None; ,Amizade Dolorida: Temporada 1 (Trailer com aviso),TRAILER,Sony PS4,00:00:13,00:00:13,BR (Brazil)
Nicole,2021-01-29 23:10:09,00:00:14,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:14,Not latest view,BR (Brazil)
Nicole,2021-01-29 23:09:08,00:00:56,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: O matadouro (Episódio 20),,Sony PS4,00:00:56,Not latest view,BR (Brazil)
Nicole,2021-01-29 23:00:03,00:08:47,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Meritíssima (Episódio 19),,Sony PS4,00:21:41,00:21:41,BR (Brazil)
Nicole,2021-01-29 22:59:54,00:00:07,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:07,Not latest view,BR (Brazil)
Nicole,2021-01-29 22:59:46,00:00:05,Autoplayed: user action: None; ,Amizade Dolorida: Temporada 1 (Trailer com aviso),TRAILER,Sony PS4,00:00:05,Not latest view,BR (Brazil)
Nicole,2021-01-29 22:57:38,00:02:00,Autoplayed: user action: None; ,Trailer: A Escavação,TRAILER,Sony PS4,00:02:00,Not latest view,BR (Brazil)
Nicole,2021-01-29 21:37:16,00:09:30,,Spin Out: Temporada 1: A melhor mãe do mundo (Episódio 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:21,Not latest view,BR (Brazil)
Nicole,2021-01-29 20:31:59,00:43:38,Autoplayed: user action: None; ,Spin Out: Temporada 1: O inferno é real (Episódio 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:59,00:45:59,BR (Brazil)
Nicole,2021-01-29 19:24:13,00:43:40,Autoplayed: user action: None; ,Spin Out: Temporada 1: O tempo de cicatrização pode variar (Episódio 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:31,00:45:31,BR (Brazil)
Nicole,2021-01-29 19:05:28,00:16:40,,Spin Out: Temporada 1: Tenha um bom dia! (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:31,00:50:31,BR (Brazil)
Nicole,2021-01-29 00:39:13,00:32:08,,Spin Out: Temporada 1: Tenha um bom dia! (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:51,Not latest view,BR (Brazil)
Nicole,2021-01-29 00:16:44,00:00:45,Autoplayed: user action: None; ,Dawson's Creek: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,BR (Brazil)
Nicole,2021-01-28 22:47:27,00:41:35,Autoplayed: user action: None; ,Spin Out: Temporada 1: Dois pelo preço de um (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:26,00:43:26,BR (Brazil)
Nicole,2021-01-28 21:44:51,00:43:36,Autoplayed: user action: None; ,Spin Out: Temporada 1: Como manter a vida animal em Pinecrest (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:45:28,00:45:28,BR (Brazil)
Nicole,2021-01-28 21:37:28,00:05:14,,Spin Out: Temporada 1: Prossiga com cautela (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:57,00:42:57,BR (Brazil)
Nicole,2021-01-28 02:19:57,00:12:37,,Brooklyn Nine-Nine: Temporada 4: Meritíssima (Episódio 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:58,Not latest view,BR (Brazil)
Nicole,2021-01-28 02:18:48,00:01:04,Autoplayed: user action: None; ,Trailer: O Tigre Branco,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:01:04,Not latest view,BR (Brazil)
Nicole,2021-01-28 02:02:25,00:13:25,,Spin Out: Temporada 1: Prossiga com cautela (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:38:46,Not latest view,BR (Brazil)
Nicole,2021-01-27 21:07:55,00:23:29,,Spin Out: Temporada 1: Prossiga com cautela (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:21,Not latest view,BR (Brazil)
Nicole,2021-01-27 20:23:32,00:38:45,,Spin Out: Temporada 1: Bem-vinda à família (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:49:04,00:49:04,BR (Brazil)
Nicole,2021-01-27 19:27:56,00:08:27,,Spin Out: Temporada 1: Bem-vinda à família (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:19,Not latest view,BR (Brazil)
Nicole,2021-01-27 19:09:33,00:18:22,,Spin Out: Temporada 1: Entrando em Sun Valley (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:04,00:52:04,BR (Brazil)
Nicole,2021-01-27 17:07:11,00:18:58,,Spin Out: Temporada 1: Entrando em Sun Valley (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:42,Not latest view,BR (Brazil)
Nicole,2021-01-27 17:06:58,00:00:06,Autoplayed: user action: None; ,BONDING_S2_CLIP_PLOT,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-27 02:34:37,00:00:06,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: Meritíssima (Episódio 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,Not latest view,BR (Brazil)
Nicole,2021-01-27 02:10:48,00:21:25,,Brooklyn Nine-Nine: Temporada 4: Procurando a Amy (Episódio 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:40,00:21:40,BR (Brazil)
Nicole,2021-01-27 01:29:45,00:14:52,,Spin Out: Temporada 1: Entrando em Sun Valley (Episódio 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:44,Not latest view,BR (Brazil)
Nicole,2021-01-27 01:28:51,00:00:51,Autoplayed: user action: None; ,Temporada 1 (Trailer): Spin Out,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:51,00:00:51,BR (Brazil)
Nicole,2021-01-27 01:28:32,00:00:03,,"Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 1 (Episódio 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,00:00:03,BR (Brazil)
Nicole,2021-01-27 01:28:18,00:00:12,Autoplayed: user action: None; ,Peaky Blinders: Season 5_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,BR (Brazil)
Nicole,2021-01-27 01:27:52,00:00:06,Autoplayed: user action: None; ,"De Repente, Irmãs: Temporada 1 (Trailer)",TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-01-27 00:37:15,00:00:01,,Brooklyn Nine-Nine: Temporada 4: Procurando a Amy (Episódio 18),,Sony PS4,00:00:01,Not latest view,BR (Brazil)
Nicole,2021-01-27 00:15:25,00:21:37,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Conferência de policiais (Episódio 17),,Sony PS4,00:21:37,00:21:37,BR (Brazil)
Nicole,2021-01-26 23:54:58,00:20:02,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Moo Moo (Episódio 16),,Sony PS4,00:20:59,00:20:59,BR (Brazil)
Nicole,2021-01-26 23:54:35,00:00:15,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:15,Not latest view,BR (Brazil)
Nicole,2021-01-26 00:00:27,00:09:30,Autoplayed: user action: Unspecified; ,Minimalismo Já,,Sony PS4,00:09:30,00:09:30,BR (Brazil)
Nicole,2021-01-24 23:22:22,00:00:06,Autoplayed: user action: None; ,Vovó Saiu do Armário (Trailer),TRAILER,Sony PS4,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-24 22:59:25,00:22:23,Autoplayed: user action: None; ,Vidrados: Temporada 1: Banquete em vidro (Episódio 2),,Sony PS4,00:23:09,00:23:09,BR (Brazil)
Nicole,2021-01-24 22:35:41,00:23:10,,Vidrados: Temporada 1: Foto (Episódio 1),,Sony PS4,00:23:10,00:23:10,BR (Brazil)
Nicole,2021-01-24 22:35:22,00:00:10,Autoplayed: user action: None; ,Vidrados: Temporada 1 (Trailer),TRAILER,Sony PS4,00:00:10,00:00:10,BR (Brazil)
Nicole,2021-01-24 22:34:20,00:00:47,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Moo Moo (Episódio 16),,Sony PS4,00:00:58,Not latest view,BR (Brazil)
Nicole,2021-01-24 22:33:41,00:00:15,Autoplayed: user action: None; ,Chamas do Destino: Temporada 1 (Trailer),TRAILER,Sony PS4,00:00:15,00:00:15,BR (Brazil)
Nicole,2021-01-24 16:53:39,00:53:19,Autoplayed: user action: Unspecified; ,Chamas do Destino: Temporada 1: Episódio 8 (Episódio 8),,Sony PS4,00:53:30,00:53:30,BR (Brazil)
Nicole,2021-01-24 15:20:23,00:46:27,Autoplayed: user action: Unspecified; ,Chamas do Destino: Temporada 1: Episódio 7 (Episódio 7),,Sony PS4,00:46:38,00:46:38,BR (Brazil)
Nicole,2021-01-24 14:13:14,00:47:23,,Chamas do Destino: Temporada 1: Episódio 6 (Episódio 6),,Sony PS4,00:47:34,00:47:34,BR (Brazil)
Nicole,2021-01-24 13:20:09,00:51:54,Autoplayed: user action: Unspecified; ,Chamas do Destino: Temporada 1: Episódio 5 (Episódio 5),,Sony PS4,00:51:54,00:51:54,BR (Brazil)
Nicole,2021-01-24 01:33:56,00:21:22,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O último caso (Episódio 15),,Sony PS4,00:21:38,00:21:38,BR (Brazil)
Nicole,2021-01-24 01:12:35,00:21:19,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Servir e Proteger (Episódio 14),,Sony PS4,00:21:35,00:21:35,BR (Brazil)
Nicole,2021-01-24 00:51:08,00:21:25,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O auditor (Episódio 13),,Sony PS4,00:21:40,00:21:40,BR (Brazil)
Nicole,2021-01-24 00:29:24,00:21:40,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O fugitivo - Parte 2 (Episódio 12),,Sony PS4,00:21:40,00:21:40,BR (Brazil)
Nicole,2021-01-23 20:24:50,00:48:36,Autoplayed: user action: Unspecified; ,Chamas do Destino: Temporada 1: Episódio 4 (Episódio 4),,Sony PS4,00:48:36,00:48:36,BR (Brazil)
Nicole,2021-01-23 20:24:45,00:00:04,Autoplayed: user action: None; ,Chamas do Destino: Temporada 1 (Trailer),TRAILER,Sony PS4,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-01-23 20:24:36,00:00:06,Autoplayed: user action: None; ,Blown Away: Season 1_hook_04_16x9,HOOK,Sony PS4,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-23 20:24:30,00:00:04,Autoplayed: user action: None; ,Fate: The Winx Saga: Season 1 (CUF Trailer ),TRAILER,Sony PS4,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-01-23 20:24:20,00:00:07,Autoplayed: user action: None; ,Chamas do Destino: Temporada 1 (Trailer),TRAILER,Sony PS4,00:00:07,Not latest view,BR (Brazil)
Nicole,2021-01-23 19:50:20,00:20:03,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O fugitivo - Parte 1 (Episódio 11),,Sony PS4,00:20:17,00:20:17,BR (Brazil)
Nicole,2021-01-23 19:29:11,00:21:02,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Capitão Letônia (Episódio 10),,Sony PS4,00:21:17,00:21:17,BR (Brazil)
Nicole,2021-01-23 19:28:45,00:00:14,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:14,Not latest view,BR (Brazil)
Nicole,2021-01-23 12:39:25,00:21:54,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Desminando (Episódio 9),,Sony PS4,00:21:33,00:21:33,BR (Brazil)
Nicole,2021-01-23 12:17:18,00:21:47,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O Ciclo do Fogo no Céu (Episódio 8),,Sony PS4,00:21:38,00:21:38,BR (Brazil)
Nicole,2021-01-23 12:16:18,00:00:49,Autoplayed: user action: None; ,Temporada 1 (Teaser): Fate: A Saga Winx,TEASER_TRAILER,Sony PS4,00:00:49,00:00:49,BR (Brazil)
Nicole,2021-01-23 00:37:45,00:47:18,Autoplayed: user action: Unspecified; ,Chamas do Destino: Temporada 1: Episódio 3 (Episódio 3),,Sony PS4,00:47:29,00:47:29,BR (Brazil)
Nicole,2021-01-22 23:24:18,00:55:09,Autoplayed: user action: Unspecified; ,Chamas do Destino: Temporada 1: Episódio 2 (Episódio 2),,Sony PS4,00:55:04,00:55:04,BR (Brazil)
Nicole,2021-01-22 23:06:24,00:05:47,,Chamas do Destino: Temporada 1: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:06:02,Not latest view,BR (Brazil)
Nicole,2021-01-22 23:04:57,00:00:09,Autoplayed: user action: None; ,Daughter From Another Mother: Season 1 (Context Upfront),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:01:26,00:01:26,BR (Brazil)
Nicole,2021-01-22 23:03:18,00:00:46,Autoplayed: user action: None; ,Dawson's Creek: Season 1_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:46,Not latest view,BR (Brazil)
Nicole,2021-01-22 23:01:56,00:01:16,Autoplayed: user action: None; ,Daughter From Another Mother: Season 1 (Context Upfront),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:01:16,Not latest view,BR (Brazil)
Nicole,2021-01-22 15:25:35,00:21:17,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Sr. Santiago (Episódio 7),,Sony PS4,00:21:32,00:21:32,BR (Brazil)
Nicole,2021-01-22 15:25:30,00:00:04,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-01-22 01:50:10,00:00:15,,Chamas do Destino: Temporada 1: Episódio 2 (Episódio 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:15,Not latest view,BR (Brazil)
Nicole,2021-01-22 01:49:45,00:00:07,Autoplayed: user action: None; ,Bonding: Season 1 (Portrait Product Preview),PREVIEW,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-01-22 01:49:20,00:00:08,Autoplayed: user action: None; ,Equals,TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,00:00:10,BR (Brazil)
Nicole,2021-01-22 01:48:58,00:00:17,,"Amizade Dolorida: Temporada 1: Velhos amigos, novos nomes (Episódio 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:00:17,Not latest view,BR (Brazil)
Nicole,2021-01-22 01:19:49,00:23:49,,Minimalism: A Documentary About the Important Things,,Netflix Chrome MAC (Cadmium) HTML 5,01:17:23,01:17:23,BR (Brazil)
Nicole,2021-01-22 00:52:30,00:21:42,,Minimalism: A Documentary About the Important Things,,Netflix Chrome MAC (Cadmium) HTML 5,00:53:34,Not latest view,BR (Brazil)
Nicole,2021-01-22 00:51:43,00:00:07,Autoplayed: user action: None; ,Chamas do Destino: Temporada 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:07,Not latest view,BR (Brazil)
Nicole,2021-01-22 00:51:16,00:00:18,Autoplayed: user action: None; ,Daughter From Another Mother: Season 1 (Context Upfront),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:18,Not latest view,BR (Brazil)
Nicole,2021-01-20 02:08:45,00:01:03,Autoplayed: user action: None; ,Direct Lift 2: Pai Em Dobro,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:00,00:00:00,BR (Brazil)
Nicole,2021-01-20 01:16:00,00:47:19,Autoplayed: user action: None; ,The English Game: Temporada 1: Episódio 6 (Episódio 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:24,00:47:24,BR (Brazil)
Nicole,2021-01-20 01:03:16,00:12:44,,The English Game: Temporada 1: Episódio 5 (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:44,00:42:44,BR (Brazil)
Nicole,2021-01-19 01:40:08,00:29:55,,The English Game: Temporada 1: Episódio 5 (Episódio 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:30:00,Not latest view,BR (Brazil)
Nicole,2021-01-19 01:19:33,00:19:05,,The English Game: Temporada 1: Episódio 4 (Episódio 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:51,00:53:51,BR (Brazil)
Nicole,2021-01-18 22:30:20,00:05:29,Autoplayed: user action: Unspecified; ,The English Game: Temporada 1: Episódio 4 (Episódio 4),,Sony PS4,00:34:46,Not latest view,BR (Brazil)
Nicole,2021-01-18 16:24:32,00:29:02,Autoplayed: user action: Unspecified; ,The English Game: Temporada 1: Episódio 4 (Episódio 4),,Sony PS4,00:29:02,Not latest view,BR (Brazil)
Nicole,2021-01-17 20:28:02,00:42:15,,The English Game: Temporada 1: Episódio 3 (Episódio 3),,Sony PS4,00:42:15,00:42:15,BR (Brazil)
Nicole,2021-01-17 19:35:01,00:46:19,,The English Game: Temporada 1: Episódio 2 (Episódio 2),,Sony PS4,00:46:23,00:46:23,BR (Brazil)
Nicole,2021-01-17 18:50:25,00:44:32,,The English Game: Temporada 1: Episódio 1 (Episódio 1),,Sony PS4,00:44:32,00:44:32,BR (Brazil)
Nicole,2021-01-17 18:49:48,00:00:35,Autoplayed: user action: None; ,The English Game (Trailer),TRAILER,Sony PS4,00:00:35,00:00:35,BR (Brazil)
Nicole,2021-01-17 18:49:28,00:00:07,Autoplayed: user action: None; ,AIB Hook 1,HOOK,Sony PS4,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-01-17 18:49:18,00:00:07,Autoplayed: user action: None; ,PIECESOFAWOMAN_CLIP_PLOT,HOOK,Sony PS4,00:00:07,00:00:07,BR (Brazil)
Nicole,2021-01-17 18:48:58,00:00:06,Autoplayed: user action: None; ,How to Live Mortgage Free with Sarah Beeny: Season 1_hook_02_16x9,HOOK,Sony PS4,00:00:06,00:00:06,BR (Brazil)
Nicole,2021-01-17 18:48:41,00:00:12,Autoplayed: user action: None; ,Temporada 1 (Trailer 2): Requentados Repaginados,TRAILER,Sony PS4,00:00:12,00:00:12,BR (Brazil)
Nicole,2021-01-17 18:48:29,00:00:05,Autoplayed: user action: None; ,Trailer: Faz de Conta que NY é uma Cidade,TRAILER,Sony PS4,00:00:05,Not latest view,BR (Brazil)
Nicole,2021-01-17 18:17:07,00:20:52,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: O monstro do armário (Episódio 6),,Sony PS4,00:21:08,00:21:08,BR (Brazil)
Nicole,2021-01-17 18:16:57,00:00:03,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: O monstro do armário (Episódio 6),,Sony PS4,00:00:03,Not latest view,BR (Brazil)
Nicole,2021-01-17 18:16:47,00:00:08,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:08,Not latest view,BR (Brazil)
Nicole,2021-01-17 17:48:51,00:27:44,Autoplayed: user action: Unspecified; ,Da Decoração ao Makeover: Temporada 2: Um quarto no estilo Havaí (Episódio 6),,Sony PS4,00:27:44,00:27:44,BR (Brazil)
Nicole,2021-01-17 17:47:24,00:01:17,Autoplayed: user action: None; ,The English Game (Trailer),TRAILER,Sony PS4,00:01:17,Not latest view,BR (Brazil)
Nicole,2021-01-17 17:46:53,00:00:28,Autoplayed: user action: None; ,The Crown (Trailer),TRAILER,Sony PS4,00:00:28,00:00:28,BR (Brazil)
Nicole,2021-01-17 17:45:58,00:00:47,Autoplayed: user action: None; ,Temporada 1 (Clipe): Império da Ostentação,HOOK,Sony PS4,00:00:47,00:00:47,BR (Brazil)
Nicole,2021-01-17 17:45:17,00:00:39,Autoplayed: user action: None; ,(Des)encanto: Parte 1 (Trailer),TRAILER,Sony PS4,00:00:39,00:00:39,BR (Brazil)
Nicole,2021-01-17 17:45:11,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clipe 2): Grand Army,HOOK,Sony PS4,00:00:04,00:00:04,BR (Brazil)
Nicole,2021-01-17 17:44:26,00:00:42,Autoplayed: user action: None; ,Temporada 2 (Trailer),TRAILER,Sony PS4,00:00:42,00:00:42,BR (Brazil)
Nicole,2021-01-17 14:42:52,00:00:05,Autoplayed: user action: None; ,Temporada 2 (Trailer),TRAILER,Sony PS4,00:00:05,Not latest view,BR (Brazil)
Nicole,2021-01-17 14:01:24,00:41:22,Autoplayed: user action: None; ,Lupin: Parte 1: Capítulo 5 (Episódio 5),,Sony PS4,00:41:27,00:41:27,BR (Brazil)
Nicole,2021-01-17 13:06:38,00:44:53,Autoplayed: user action: Unspecified; ,Lupin: Parte 1: Capítulo 4 (Episódio 4),,Sony PS4,00:44:58,00:44:58,BR (Brazil)
Nicole,2021-01-17 12:59:35,00:05:07,Autoplayed: user action: Unspecified; ,Lupin: Parte 1: Capítulo 3 (Episódio 3),,Sony PS4,00:39:48,00:39:48,BR (Brazil)
Nicole,2021-01-17 12:59:16,00:00:14,Autoplayed: user action: None; ,Mãe Só Tem Duas (Trailer),TRAILER,Sony PS4,00:00:14,00:00:14,BR (Brazil)
Nicole,2021-01-17 01:12:42,00:34:48,,Lupin: Parte 1: Capítulo 3 (Episódio 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:48,Not latest view,BR (Brazil)
Nicole,2021-01-17 01:01:18,00:00:04,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Temporada 4: O monstro do armário (Episódio 6),,Sony PS4,00:00:04,Not latest view,BR (Brazil)
Nicole,2021-01-17 00:39:57,00:20:50,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Temporada 4: Halloween IV (Episódio 5),,Sony PS4,00:20:50,00:20:50,BR (Brazil)
Nicole,2021-01-17 00:39:41,00:00:14,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:14,Not latest view,BR (Brazil)
Nicole,2021-01-16 17:04:18,00:00:01,,Da Decoração ao Makeover: Temporada 2: Um quarto no estilo Havaí (Episódio 6),,Sony PS4,00:00:05,Not latest view,BR (Brazil)
Nicole,2021-01-16 16:36:19,00:24:00,,Da Decoração ao Makeover: Temporada 2: Modernizando uma cabana nas montanhas (Episódio 5),,Sony PS4,00:24:03,00:24:03,BR (Brazil)
